id,rate
49633,13.80 
52072,13.80 
46039,13.80 
30619,13.80 
62966,13.80 
28655,13.80 
68642,13.80 
64056,13.80 
64770,13.80 
66039,13.80 
80610,13.80 
81526,13.80 
42348,13.80 
47304,13.79 
99611,13.79 
44035,13.79 
40157,13.79 
54806,13.79 
54657,13.79 
50022,13.79 
04460,13.79 
28783,13.79 
62837,13.79 
73453,13.79 
76365,13.79 
81024,13.79 
93906,13.79 
84744,13.79 
49111,13.79 
12941,13.78 
82201,13.78 
15827,13.78 
22535,13.78 
32359,13.78 
33765,13.78 
43762,13.78 
24597,13.78 
48613,13.78 
07047,13.78 
29657,13.78 
37087,13.78 
37692,13.78 
69301,13.78 
80909,13.78 
79012,13.78 
16866,13.78 
18470,13.77 
97541,13.77 
50158,13.77 
18822,13.77 
38256,13.77 
54409,13.77 
61458,13.77 
49736,13.77 
50583,13.77 
31548,13.77 
62370,13.77 
63739,13.77 
80524,13.77 
89107,13.77 
26845,13.77 
04027,13.76 
16735,13.76 
28167,13.76 
54495,13.76 
61469,13.76 
98560,13.76 
30307,13.76 
01029,13.76 
74032,13.76 
94705,13.76 
61374,13.76 
02116,13.75 
04037,13.75 
14727,13.75 
24431,13.75 
34705,13.75 
98248,13.75 
37307,13.75 
68847,13.75 
68629,13.75 
75603,13.75 
92082,13.75 
30560,13.75 
23325,13.74 
96756,13.74 
48762,13.74 
49337,13.74 
58771,13.74 
05829,13.74 
62363,13.74 
66869,13.74 
78240,13.74 
77303,13.74 
79512,13.74 
94578,13.74 
95971,13.74 
96752,13.74 
53923,13.74 
03279,13.73 
89433,13.73 
16001,13.73 
16061,13.73 
27508,13.73 
28347,13.73 
56523,13.73 
59447,13.73 
66743,13.73 
70433,13.73 
72751,13.73 
72734,13.73 
75567,13.73 
81301,13.73 
84761,13.73 
81641,13.73 
13778,13.73 
23608,13.72 
22810,13.72 
47882,13.72 
95973,13.72 
90211,13.72 
88114,13.72 
85220,13.72 
80810,13.72 
43232,13.71 
53511,13.71 
53826,13.71 
47918,13.71 
86324,13.71 
28590,13.71 
73662,13.71 
97450,13.71 
43315,13.71 
15483,13.70 
24210,13.70 
47520,13.70 
28137,13.70 
23064,13.70 
49099,13.70 
97738,13.70 
58237,13.70 
56355,13.70 
04970,13.70 
44076,13.70 
75640,13.70 
54517,13.70 
04239,13.69 
94571,13.69 
18818,13.69 
54769,13.69 
61474,13.69 
61364,13.69 
58062,13.69 
53553,13.69 
45750,13.69 
30238,13.69 
59745,13.69 
63020,13.69 
77974,13.69 
72865,13.69 
84057,13.69 
08251,13.69 
07723,13.68 
23841,13.68 
16693,13.68 
56185,13.68 
54820,13.68 
62047,13.68 
95212,13.68 
05874,13.68 
29690,13.68 
38015,13.68 
36619,13.68 
95357,13.68 
10465,13.68 
03582,13.67 
12474,13.67 
16052,13.67 
28135,13.67 
61441,13.67 
75105,13.67 
49796,13.67 
63351,13.67 
71115,13.67 
65720,13.67 
52247,13.67 
15698,13.66 
97415,13.66 
14775,13.66 
42081,13.66 
36203,13.66 
39305,13.66 
61743,13.66 
07310,13.66 
31072,13.66 
65287,13.66 
76458,13.66 
72845,13.66 
78597,13.66 
93208,13.66 
98592,13.66 
25510,13.66 
13782,13.65 
22713,13.65 
05839,13.65 
88341,13.65 
68376,13.65 
73737,13.65 
84751,13.65 
45786,13.65 
48884,13.64 
44633,13.64 
61377,13.64 
54763,13.64 
29626,13.64 
98244,13.64 
62628,13.64 
68378,13.64 
82637,13.64 
98467,13.64 
37754,13.64 
21914,13.63 
87501,13.63 
50052,13.63 
26146,13.63 
21207,13.63 
32054,13.63 
59808,13.63 
52172,13.63 
56659,13.63 
57012,13.63 
30663,13.63 
30345,13.63 
37830,13.63 
63763,13.63 
76135,13.63 
23126,13.63 
04419,13.62 
18417,13.62 
55741,13.62 
53585,13.62 
51572,13.62 
80220,13.62 
63114,13.62 
62458,13.62 
34787,13.62 
65612,13.62 
72712,13.62 
54499,13.62 
14517,13.61 
52577,13.61 
04655,13.61 
72761,13.61 
32423,13.61 
69147,13.61 
59088,13.61 
15482,13.60 
78612,13.60 
14012,13.60 
33177,13.60 
54901,13.60 
54754,13.60 
59414,13.60 
57424,13.60 
62053,13.60 
29439,13.60 
30260,13.60 
30516,13.60 
02639,13.60 
37360,13.60 
37101,13.60 
70763,13.60 
68454,13.60 
68152,13.60 
15627,13.60 
48621,13.59 
22560,13.59 
56627,13.59 
56019,13.59 
40022,13.59 
53934,13.59 
78758,13.59 
12209,13.59 
59230,13.59 
28716,13.59 
31309,13.59 
62946,13.59 
58386,13.59 
12586,13.58 
12819,13.58 
48724,13.58 
47020,13.58 
56440,13.58 
32625,13.58 
85363,13.58 
52248,13.58 
05758,13.58 
63037,13.58 
34691,13.58 
92264,13.58 
34744,13.58 
15559,13.57 
87935,13.57 
07801,13.57 
13839,13.57 
13804,13.57 
28088,13.57 
33154,13.57 
45215,13.57 
45356,13.57 
29356,13.57 
38449,13.57 
63137,13.57 
68719,13.57 
73122,13.57 
68978,13.57 
80422,13.57 
16510,13.57 
17847,13.56 
76086,13.56 
42133,13.56 
23230,13.56 
61235,13.56 
05774,13.56 
06854,13.56 
30268,13.56 
35188,13.56 
35210,13.56 
32046,13.56 
73526,13.56 
91356,13.56 
83854,13.56 
27343,13.56 
47167,13.55 
97136,13.55 
59758,13.55 
59247,13.55 
05902,13.55 
29074,13.55 
04294,13.55 
34429,13.55 
42053,13.55 
31406,13.55 
78338,13.55 
76554,13.55 
73654,13.55 
75462,13.55 
84521,13.55 
89415,13.55 
40045,13.55 
46960,13.54 
27243,13.54 
28330,13.54 
55734,13.54 
68878,13.54 
61701,13.54 
59412,13.54 
56091,13.54 
32220,13.54 
19136,13.53 
49946,13.53 
50136,13.53 
51343,13.53 
50833,13.53 
95457,13.53 
62374,13.53 
81049,13.53 
97380,13.53 
95023,13.53 
50801,13.53 
01570,13.52 
97487,13.52 
20745,13.52 
39073,13.52 
60955,13.52 
56089,13.52 
28777,13.52 
29492,13.52 
37818,13.52 
63623,13.52 
63780,13.52 
63552,13.52 
28557,13.52 
68365,13.52 
76251,13.52 
88337,13.52 
19968,13.52 
19938,13.51 
50854,13.51 
57564,13.51 
56727,13.51 
05760,13.51 
59354,13.51 
98146,13.51 
46172,13.51 
63640,13.51 
77458,13.51 
72007,13.51 
97868,13.51 
59918,13.51 
16877,13.50 
07756,13.50 
14020,13.50 
66748,13.50 
76433,13.50 
98403,13.50 
77096,13.50 
91001,13.50 
85390,13.50 
99921,13.50 
97525,13.50 
79370,13.50 
16853,13.49 
84312,13.49 
49902,13.49 
44085,13.49 
24589,13.49 
39560,13.49 
62033,13.49 
59446,13.49 
06239,13.49 
30025,13.49 
32460,13.49 
65672,13.49 
65712,13.49 
64658,13.49 
65285,13.49 
28110,13.49 
12522,13.48 
16140,13.48 
49330,13.48 
14830,13.48 
94559,13.48 
36370,13.48 
50574,13.48 
47966,13.48 
95442,13.48 
60040,13.48 
01201,13.47 
18517,13.47 
19555,13.47 
17845,13.47 
48653,13.47 
05034,13.47 
95816,13.47 
30510,13.47 
45504,13.47 
66840,13.47 
67066,13.47 
65648,13.47 
97230,13.47 
30571,13.47 
26627,13.46 
18428,13.46 
14777,13.46 
16034,13.46 
44669,13.46 
99605,13.46 
58282,13.46 
32132,13.46 
64134,13.46 
84632,13.46 
56535,13.46 
18610,13.45 
27856,13.45 
22827,13.45 
40391,13.45 
50523,13.45 
56353,13.45 
72581,13.45 
48632,13.45 
38257,13.45 
45620,13.45 
63785,13.45 
70648,13.45 
58006,13.45 
16650,13.44 
17051,13.44 
13620,13.44 
25143,13.44 
55796,13.44 
05761,13.44 
79039,13.44 
41102,13.44 
72047,13.44 
64601,13.44 
66416,13.44 
68970,13.44 
72055,13.44 
28715,13.44 
04461,13.43 
97411,13.43 
46742,13.43 
21620,13.43 
32011,13.43 
28305,13.43 
53929,13.43 
49756,13.43 
48661,13.43 
52030,13.43 
52169,13.43 
54855,13.43 
56716,13.43 
56186,13.43 
37306,13.43 
71119,13.43 
77057,13.43 
92333,13.43 
95219,13.43 
14869,13.43 
03470,13.42 
85629,13.42 
46511,13.42 
33707,13.42 
54246,13.42 
56701,13.42 
58752,13.42 
30224,13.42 
70785,13.42 
66862,13.42 
65725,13.42 
77880,13.42 
76459,13.42 
77396,13.42 
78245,13.42 
93225,13.42 
81239,13.42 
89510,13.42 
47280,13.42 
20662,13.41 
56276,13.41 
10573,13.41 
94533,13.41 
29353,13.41 
37777,13.41 
01475,13.41 
23875,13.40 
15538,13.40 
48475,13.40 
24549,13.40 
52807,13.40 
97020,13.40 
06705,13.40 
65616,13.40 
74112,13.40 
83544,13.40 
39061,13.40 
18435,13.39 
30030,13.39 
66901,13.39 
74105,13.39 
66520,13.39 
77808,13.39 
72210,13.39 
64726,13.39 
15909,13.38 
16611,13.38 
47394,13.38 
27571,13.38 
61234,13.38 
47928,13.38 
80930,13.38 
43406,13.38 
65231,13.38 
77025,13.38 
76472,13.38 
73749,13.38 
56576,13.38 
15554,13.37 
98368,13.37 
16340,13.37 
49887,13.37 
28348,13.37 
32216,13.37 
34479,13.37 
27928,13.37 
57369,13.37 
12076,13.37 
47884,13.37 
61930,13.37 
67649,13.37 
65807,13.37 
72933,13.37 
95355,13.37 
95444,13.37 
21210,13.37 
22821,13.36 
52142,13.36 
60160,13.36 
83110,13.36 
64052,13.36 
66111,13.36 
71112,13.36 
15628,13.35 
17099,13.35 
14847,13.35 
13320,13.35 
97839,13.35 
33183,13.35 
73932,13.35 
83241,13.35 
85332,13.35 
14167,13.35 
17512,13.34 
15725,13.34 
08045,13.34 
27315,13.34 
48725,13.34 
95666,13.34 
61421,13.34 
67451,13.34 
69145,13.34 
77456,13.34 
75435,13.34 
48651,13.34 
16881,13.33 
97381,13.33 
27103,13.33 
43157,13.33 
55758,13.33 
50864,13.33 
08740,13.33 
59421,13.33 
59212,13.33 
29145,13.33 
44074,13.33 
70037,13.33 
67553,13.33 
77562,13.33 
77655,13.33 
74640,13.33 
91792,13.33 
88268,13.33 
14623,13.33 
25414,13.32 
17084,13.32 
15732,13.32 
48729,13.32 
57223,13.32 
54303,13.32 
57703,13.32 
67203,13.32 
87109,13.32 
04064,13.31 
83809,13.31 
19149,13.31 
44706,13.31 
22849,13.31 
40216,13.31 
52037,13.31 
12189,13.31 
49707,13.31 
39565,13.31 
73945,13.31 
64623,13.31 
66042,13.31 
72111,13.31 
72583,13.31 
15612,13.31 
12762,13.30 
04416,13.30 
49781,13.30 
13071,13.30 
42082,13.30 
85346,13.30 
45169,13.30 
58642,13.30 
60910,13.30 
56461,13.30 
43113,13.30 
21668,13.29 
61852,13.29 
89048,13.29 
81008,13.29 
78373,13.29 
02745,13.28 
18453,13.28 
17035,13.28 
48622,13.28 
13809,13.28 
20198,13.28 
95587,13.28 
54566,13.28 
58755,13.28 
05836,13.28 
30103,13.28 
84647,13.28 
54982,13.28 
45132,13.27 
51649,13.27 
57065,13.27 
56280,13.27 
56340,13.27 
45856,13.27 
97539,13.27 
62540,13.27 
62567,13.27 
74015,13.27 
79022,13.27 
92259,13.27 
46128,13.27 
12870,13.26 
92027,13.26 
17930,13.26 
15801,13.26 
19127,13.26 
51654,13.26 
49506,13.26 
29643,13.26 
58716,13.26 
37052,13.26 
38579,13.26 
35610,13.26 
65262,13.26 
64840,13.26 
65652,13.26 
64640,13.26 
77659,13.26 
24343,13.26 
03576,13.25 
84403,13.25 
47137,13.25 
46732,13.25 
27025,13.25 
24133,13.25 
28133,13.25 
51564,13.25 
57648,13.25 
48434,13.25 
49908,13.25 
05150,13.25 
05101,13.25 
35091,13.25 
63751,13.25 
04774,13.25 
01085,13.24 
04050,13.24 
16242,13.24 
84752,13.24 
29682,13.24 
65049,13.24 
80720,13.24 
14418,13.24 
16871,13.23 
95436,13.23 
27207,13.23 
27935,13.23 
49952,13.23 
33024,13.23 
23890,13.23 
27047,13.23 
38569,13.23 
40422,13.23 
38330,13.23 
49838,13.23 
11946,13.23 
05654,13.23 
59755,13.23 
37887,13.23 
69347,13.23 
68320,13.23 
74039,13.23 
47424,13.23 
18625,13.22 
17970,13.22 
14757,13.22 
21638,13.22 
24134,13.22 
57785,13.22 
86326,13.22 
37353,13.22 
40206,13.22 
66549,13.22 
78130,13.22 
77441,13.22 
55769,13.22 
04963,13.21 
12575,13.21 
15065,13.21 
23022,13.21 
33860,13.21 
57430,13.21 
95382,13.21 
04547,13.21 
30517,13.21 
92780,13.21 
82213,13.21 
89049,13.21 
56258,13.21 
46808,13.20 
33709,13.20 
61031,13.20 
95050,13.20 
51109,13.20 
58029,13.20 
82934,13.20 
57433,13.20 
15550,13.19 
47611,13.19 
14740,13.19 
57442,13.19 
62644,13.19 
97212,13.19 
67950,13.19 
69131,13.19 
73159,13.19 
95451,13.19 
62862,13.19 
14228,13.18 
16341,13.18 
16364,13.18 
48742,13.18 
27302,13.18 
87415,13.18 
28904,13.18 
59911,13.18 
37876,13.18 
73066,13.18 
75650,13.18 
32443,13.18 
15486,13.17 
96795,13.17 
61427,13.17 
48806,13.17 
37723,13.17 
69024,13.17 
66015,13.17 
77515,13.17 
74128,13.17 
75453,13.17 
78643,13.17 
83352,13.17 
97111,13.17 
98537,13.17 
20763,13.17 
23436,13.16 
13685,13.16 
34653,13.16 
22850,13.16 
53581,13.16 
76009,13.16 
04095,13.16 
63463,13.16 
69045,13.16 
72863,13.16 
75422,13.16 
28747,13.16 
17306,13.15 
16405,13.15 
27954,13.15 
21869,13.15 
18840,13.15 
26184,13.15 
54486,13.15 
12068,13.15 
04406,13.15 
04681,13.15 
30134,13.15 
29430,13.15 
52806,13.15 
23156,13.14 
15145,13.14 
43340,13.14 
96150,13.14 
36618,13.14 
80733,13.14 
29847,13.14 
02446,13.13 
97396,13.13 
16917,13.13 
16141,13.13 
46366,13.13 
13211,13.13 
19947,13.13 
44450,13.13 
53948,13.13 
42202,13.13 
28665,13.13 
68932,13.13 
68732,13.13 
87710,13.13 
98148,13.13 
98245,13.13 
23889,13.13 
04859,13.12 
26055,13.12 
35504,13.12 
54177,13.12 
54511,13.12 
83011,13.12 
05491,13.12 
29322,13.12 
38866,13.12 
71842,13.12 
69163,13.12 
58270,13.12 
35004,13.11 
98406,13.11 
58075,13.11 
56331,13.11 
02142,13.11 
30633,13.11 
31555,13.11 
62806,13.11 
65051,13.11 
64423,13.11 
93536,13.11 
90046,13.11 
95361,13.11 
99635,13.11 
54421,13.11 
33351,13.10 
95450,13.10 
50530,13.10 
53950,13.10 
05146,13.10 
04530,13.10 
58653,13.10 
62313,13.10 
62640,13.10 
68718,13.10 
74053,13.10 
73763,13.10 
73531,13.10 
89027,13.10 
45070,13.10 
04937,13.09 
17562,13.09 
23075,13.09 
49922,13.09 
97050,13.09 
68824,13.09 
65248,13.09 
98684,13.09 
31569,13.09 
03264,13.08 
97824,13.08 
22942,13.08 
40356,13.08 
54967,13.08 
56026,13.08 
54848,13.08 
28778,13.08 
62301,13.08 
32408,13.08 
68626,13.08 
70814,13.08 
77455,13.08 
80653,13.08 
89835,13.08 
81155,13.08 
27013,13.08 
53582,13.07 
54844,13.07 
38379,13.07 
28510,13.07 
69210,13.07 
99929,13.07 
66866,13.07 
68715,13.07 
77014,13.07 
75102,13.07 
95425,13.07 
68636,13.07 
14892,13.06 
58718,13.06 
96730,13.06 
29715,13.06 
45805,13.06 
66548,13.06 
56443,13.06 
08019,13.05 
27043,13.05 
35811,13.05 
57544,13.05 
47847,13.05 
91978,13.05 
32701,13.05 
68920,13.05 
65631,13.05 
77517,13.05 
75165,13.05 
32960,13.05 
12788,13.04 
99645,13.04 
16749,13.04 
14733,13.04 
15205,13.04 
28054,13.04 
18709,13.04 
47037,13.04 
55950,13.04 
52064,13.04 
61931,13.04 
68758,13.04 
66552,13.04 
76710,13.04 
77422,13.04 
74036,13.04 
75068,13.04 
78611,13.04 
76935,13.04 
86426,13.04 
95020,13.04 
99759,13.04 
17841,13.04 
18415,13.03 
95336,13.03 
47380,13.03 
14905,13.03 
12996,13.03 
35643,13.03 
56120,13.03 
33134,13.03 
49284,13.03 
06450,13.03 
43971,13.03 
63736,13.03 
30753,13.03 
72351,13.03 
79019,13.03 
16826,13.03 
15363,13.02 
23843,13.02 
34452,13.02 
54644,13.02 
87010,13.02 
65777,13.02 
76048,13.02 
89706,13.02 
87714,13.02 
71929,13.02 
19962,13.01 
17080,13.01 
46221,13.01 
46360,13.01 
12969,13.01 
12972,13.01 
38483,13.01 
47338,13.01 
24347,13.01 
40065,13.01 
60407,13.01 
61944,13.01 
40162,13.01 
27053,13.01 
01518,13.00 
95133,13.00 
16878,13.00 
49029,13.00 
14879,13.00 
14507,13.00 
59044,13.00 
62040,13.00 
04263,13.00 
05483,13.00 
62378,13.00 
62844,13.00 
67059,13.00 
68976,13.00 
74136,13.00 
76093,13.00 
16201,13.00 
27808,12.99 
50588,12.99 
50076,12.99 
52050,12.99 
49040,12.99 
92866,12.99 
62875,12.99 
63440,12.99 
82649,12.99 
75038,12.99 
63448,12.99 
18325,12.98 
14806,12.98 
13796,12.98 
49655,12.98 
54660,12.98 
99827,12.98 
42368,12.98 
31407,12.98 
33040,12.98 
67701,12.98 
92557,12.98 
59019,12.98 
27203,12.97 
21628,12.97 
52630,12.97 
29651,12.97 
85735,12.97 
65052,12.97 
95117,12.97 
95524,12.97 
98233,12.97 
30523,12.97 
23601,12.96 
02780,12.96 
49008,12.96 
32043,12.96 
83332,12.96 
05736,12.96 
37151,12.96 
65066,12.96 
76426,12.96 
12565,12.95 
27127,12.95 
19904,12.95 
70003,12.95 
30360,12.95 
34491,12.95 
30554,12.95 
36207,12.94 
54403,12.94 
97346,12.94 
29579,12.94 
36804,12.94 
63701,12.94 
48466,12.94 
16360,12.93 
76059,12.93 
27860,12.93 
56757,12.93 
55606,12.93 
40150,12.93 
56552,12.93 
07063,12.93 
66710,12.93 
64150,12.93 
68831,12.93 
68701,12.93 
72005,12.93 
72057,12.93 
66604,12.93 
48889,12.93 
46394,12.92 
28034,12.92 
33018,12.92 
53143,12.92 
35773,12.92 
61071,12.92 
87931,12.92 
37036,12.92 
68655,12.92 
67842,12.92 
83821,12.92 
94109,12.92 
83442,12.92 
61418,12.92 
25168,12.91 
12855,12.91 
13736,12.91 
61473,12.91 
69140,12.91 
54465,12.91 
12418,12.91 
29210,12.91 
40076,12.91 
61260,12.91 
04431,12.90 
22664,12.90 
17944,12.90 
47660,12.90 
27212,12.90 
83857,12.90 
23024,12.90 
24076,12.90 
05343,12.90 
05488,12.90 
83633,12.90 
33166,12.90 
18831,12.89 
18103,12.89 
14411,12.89 
48417,12.89 
18706,12.89 
24202,12.89 
98445,12.89 
72951,12.89 
78504,12.89 
76673,12.89 
76682,12.89 
75492,12.89 
90035,12.89 
62870,12.89 
12525,12.88 
32328,12.88 
65452,12.88 
55722,12.88 
39481,12.88 
55719,12.88 
38337,12.87 
98031,12.87 
50590,12.87 
49329,12.87 
49332,12.87 
44438,12.87 
40601,12.87 
69350,12.87 
65059,12.87 
77469,12.87 
77535,12.87 
81630,12.87 
84316,12.87 
76108,12.87 
49855,12.87 
21767,12.86 
49747,12.86 
23917,12.86 
23922,12.86 
97812,12.86 
30295,12.86 
62253,12.86 
70754,12.86 
52620,12.86 
47553,12.85 
04412,12.85 
30525,12.85 
89021,12.85 
79042,12.85 
77448,12.85 
65284,12.85 
21813,12.84 
99322,12.84 
77365,12.84 
05650,12.84 
54563,12.83 
50539,12.83 
52561,12.83 
90068,12.83 
74857,12.83 
75407,12.83 
30567,12.83 
24571,12.82 
87023,12.82 
16157,12.82 
17901,12.82 
14731,12.82 
22312,12.82 
45224,12.82 
32792,12.82 
30813,12.82 
68634,12.82 
72522,12.82 
77598,12.82 
75074,12.82 
90502,12.82 
18224,12.82 
17959,12.81 
21766,12.81 
35016,12.81 
53968,12.81 
33952,12.81 
49412,12.81 
49835,12.81 
05777,12.81 
30752,12.81 
11954,12.81 
15678,12.80 
21733,12.80 
18656,12.80 
43917,12.80 
50112,12.80 
61028,12.80 
92233,12.80 
30530,12.80 
62820,12.80 
32327,12.80 
66746,12.80 
80436,12.80 
44484,12.80 
16240,12.79 
95648,12.79 
77063,12.79 
15670,12.78 
32730,12.78 
56750,12.78 
55723,12.78 
47837,12.78 
30175,12.78 
97210,12.78 
37217,12.78 
43518,12.78 
67047,12.78 
95379,12.78 
81244,12.78 
30067,12.78 
26508,12.77 
47433,12.77 
15010,12.77 
22454,12.77 
24348,12.77 
38321,12.77 
75495,12.77 
30701,12.77 
30528,12.77 
28693,12.77 
65259,12.77 
82443,12.77 
51345,12.77 
12496,12.76 
14807,12.76 
17887,12.76 
32190,12.76 
60602,12.76 
77435,12.76 
51037,12.76 
52326,12.76 
56137,12.76 
04493,12.76 
03897,12.76 
67751,12.76 
50847,12.76 
17264,12.75 
28007,12.75 
76082,12.75 
65068,12.75 
42712,12.75 
26810,12.74 
26035,12.74 
15122,12.74 
17729,12.74 
49960,12.74 
52573,12.74 
82801,12.74 
57321,12.74 
49342,12.74 
58230,12.74 
62665,12.74 
76634,12.74 
83425,12.74 
52222,12.74 
08110,12.73 
97146,12.73 
49066,12.73 
13622,12.73 
27591,12.73 
20611,12.73 
33971,12.73 
56164,12.73 
60960,12.73 
58416,12.73 
48502,12.73 
30180,12.73 
36874,12.73 
70461,12.73 
66854,12.73 
77083,12.73 
95623,12.73 
08310,12.73 
26865,12.72 
86305,12.72 
23833,12.72 
15849,12.72 
16627,12.72 
27020,12.72 
55912,12.72 
45041,12.72 
47917,12.72 
07062,12.72 
06902,12.72 
32547,12.72 
34434,12.72 
68862,12.72 
71439,12.72 
66438,12.72 
91607,12.72 
98055,12.72 
12529,12.72 
16226,12.71 
48618,12.71 
32410,12.71 
95674,12.71 
54470,12.71 
57381,12.71 
30256,12.71 
23915,12.71 
33810,12.70 
44864,12.70 
23040,12.70 
35752,12.70 
51458,12.70 
56549,12.70 
99723,12.70 
67361,12.70 
62468,12.70 
82223,12.70 
82515,12.70 
90604,12.70 
83448,12.70 
45354,12.70 
13491,12.69 
27852,12.69 
55709,12.69 
56277,12.69 
61257,12.69 
49745,12.69 
98619,12.69 
57362,12.69 
05905,12.69 
58040,12.69 
58790,12.69 
38951,12.69 
92869,12.69 
50616,12.69 
15018,12.68 
85541,12.68 
60912,12.68 
04640,12.68 
35651,12.68 
66948,12.68 
71968,12.68 
75448,12.68 
80002,12.68 
77611,12.68 
77326,12.68 
76305,12.68 
92705,12.68 
98650,12.68 
98849,12.68 
99588,12.68 
21659,12.68 
02143,12.67 
21734,12.67 
54156,12.67 
54966,12.67 
49879,12.67 
77991,12.67 
56639,12.67 
57379,12.67 
36111,12.67 
67525,12.67 
05442,12.67 
44842,12.66 
53803,12.66 
53211,12.66 
54889,12.66 
52761,12.66 
83428,12.66 
12045,12.66 
49812,12.66 
56759,12.66 
81071,12.66 
84404,12.66 
57454,12.66 
15501,12.65 
85283,12.65 
14812,12.65 
19150,12.65 
40363,12.65 
58474,12.65 
61350,12.65 
61342,12.65 
49746,12.65 
50074,12.65 
49805,12.65 
04551,12.65 
43468,12.65 
68928,12.65 
72125,12.65 
83702,12.65 
13417,12.65 
21239,12.64 
17566,12.64 
28102,12.64 
28159,12.64 
20877,12.64 
97446,12.64 
37615,12.64 
62262,12.64 
83545,12.64 
81328,12.64 
54921,12.64 
24448,12.63 
24065,12.63 
61520,12.63 
50510,12.63 
51451,12.63 
68528,12.63 
30107,12.63 
40067,12.63 
28617,12.63 
66872,12.63 
56174,12.63 
04345,12.62 
86301,12.62 
47610,12.62 
39562,12.62 
56470,12.62 
58072,12.62 
06360,12.62 
57276,12.62 
29307,12.62 
35097,12.62 
73034,12.62 
72058,12.62 
77470,12.62 
95550,12.62 
18616,12.62 
12790,12.61 
99739,12.61 
14840,12.61 
14437,12.61 
42055,12.61 
32605,12.61 
32764,12.61 
61109,12.61 
04613,12.61 
04732,12.61 
07002,12.61 
37725,12.61 
62471,12.61 
68424,12.61 
64131,12.61 
81130,12.61 
82433,12.61 
08252,12.61 
46766,12.60 
46982,12.60 
27028,12.60 
53583,12.60 
49453,12.60 
95565,12.60 
74022,12.60 
81039,12.60 
77385,12.60 
76073,12.60 
75757,12.60 
68414,12.60 
01240,12.59 
48728,12.59 
18826,12.59 
33413,12.59 
43160,12.59 
55793,12.59 
83342,12.59 
45409,12.59 
68065,12.59 
68739,12.59 
67118,12.59 
65014,12.59 
05072,12.59 
17830,12.58 
21904,12.58 
23110,12.58 
78004,12.58 
30738,12.58 
39170,12.58 
73049,12.58 
52251,12.58 
27239,12.57 
38451,12.57 
52647,12.57 
07010,12.57 
05821,12.57 
40175,12.57 
86303,12.57 
67867,12.57 
62365,12.57 
64657,12.57 
78364,12.57 
81423,12.57 
98527,12.57 
68763,12.57 
18241,12.56 
13040,12.56 
28163,12.56 
28023,12.56 
55703,12.56 
49614,12.56 
98274,12.56 
56738,12.56 
29860,12.56 
40370,12.56 
75152,12.56 
80802,12.56 
78362,12.56 
59218,12.56 
18017,12.55 
98828,12.55 
47161,12.55 
19979,12.55 
32920,12.55 
61282,12.55 
52659,12.55 
06409,12.55 
33021,12.55 
32514,12.55 
72718,12.55 
65327,12.55 
64401,12.55 
91504,12.55 
16834,12.55 
20680,12.54 
77612,12.54 
27253,12.54 
20007,12.54 
32234,12.54 
31907,12.54 
34994,12.54 
59024,12.54 
54642,12.54 
54755,12.54 
56212,12.54 
11706,12.54 
48740,12.54 
49870,12.54 
37763,12.54 
37664,12.54 
37764,12.54 
71459,12.54 
67016,12.54 
73047,12.54 
77632,12.54 
18222,12.54 
13786,12.53 
17260,12.53 
43511,12.53 
71922,12.53 
08865,12.53 
69149,12.53 
54456,12.53 
15324,12.52 
54124,12.52 
61238,12.52 
74330,12.52 
30576,12.52 
37026,12.52 
65646,12.52 
49968,12.52 
15672,12.51 
13788,12.51 
17034,12.51 
48427,12.51 
84754,12.51 
62330,12.51 
64484,12.51 
75703,12.51 
05356,12.51 
08217,12.50 
97810,12.50 
17077,12.50 
48867,12.50 
27950,12.50 
24935,12.50 
57256,12.50 
58455,12.50 
54761,12.50 
56436,12.50 
12164,12.50 
05058,12.50 
06024,12.50 
59853,12.50 
38076,12.50 
62572,12.50 
68633,12.50 
72475,12.50 
65650,12.50 
64024,12.50 
65630,12.50 
78636,12.50 
78879,12.50 
82936,12.50 
74641,12.50 
94021,12.50 
99697,12.50 
98621,12.50 
18424,12.50 
25526,12.49 
53207,12.49 
46126,12.49 
44672,12.49 
30309,12.49 
30171,12.49 
29644,12.49 
15644,12.48 
16125,12.48 
15537,12.48 
13036,12.48 
13425,12.48 
75570,12.48 
43044,12.48 
27505,12.48 
52746,12.48 
78616,12.48 
19711,12.48 
27407,12.47 
51448,12.47 
08542,12.47 
56081,12.47 
70755,12.47 
89042,12.47 
74070,12.47 
76020,12.47 
96763,12.47 
97701,12.47 
68723,12.47 
04220,12.46 
76050,12.46 
15674,12.46 
16641,12.46 
16671,12.46 
15068,12.46 
50222,12.46 
50223,12.46 
32953,12.46 
05040,12.46 
38541,12.46 
67204,12.46 
67432,12.46 
64017,12.46 
08030,12.46 
26562,12.45 
55063,12.45 
50501,12.45 
43302,12.45 
63390,12.45 
62681,12.45 
85037,12.45 
65334,12.45 
75447,12.45 
76354,12.45 
98133,12.45 
97486,12.45 
87068,12.45 
73852,12.45 
26062,12.44 
46933,12.44 
27569,12.44 
24093,12.44 
57340,12.44 
59741,12.44 
75433,12.44 
34746,12.44 
80442,12.44 
76522,12.44 
81410,12.44 
83537,12.44 
84726,12.44 
50658,12.44 
23651,12.43 
18446,12.43 
15958,12.43 
25654,12.43 
23072,12.43 
60641,12.43 
81638,12.43 
51014,12.43 
49406,12.43 
